text,text_length,indicator_id,indicator_name,category,subcategory,framework,match_score,keyword_matches,matched_keywords,label,report_name
"This information is collated in monthly regional energy reports, which are reviewed by regional and global division managers, and quarterly reviews are held with the Chief Sustainability Officer to inform about In-house ecology topics and performance against targets who in turn briefs the management board. Deutsche Banks Scope 1 and Scope 2 emissions are calculated based on the reporting boundary of the GHG Protocols operational control approach.",450,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,Non-Financial-Report-2023.pdf
"According to the GHG Protocol, a company has operational control over an operation if the former or one of its subsidiaries has the full authority to introduce and implement its operating policies at the operation. This report is the third consecutive year in which the relevant categories 1 to 14 of Deutsche Banks Scope 3 GHG emissions are disclosed.",352,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,Non-Financial-Report-2023.pdf
"Scope 1: Direct emissions from on-site and mobile combustion (liquidgaseous fossil fuels, owned and leased vehicles, and refrigerant leakage from cooling equipment)  Scope 2: Indirect emissions from delivered energy (electricity, district heating, steam, and chilled water)  Scope 3: Relevant categories 1 to 14 (excluding investments or financed emissions) The grievance mechanisms that Deutsche Bank has established are the whistleblowing channel and the complaints management channel as described in the chapter Culture, integrity and conduct and the chapter Client satisfaction  Complaint management.",604,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,Non-Financial-Report-2023.pdf
In case grievances are raised the relevant functions responsible for addressing the concerns are informed and will handle them as appropriate.,142,,GHGEmissionsScope1,Environmental,Climate Change,,0.125,1,raised,1,Non-Financial-Report-2023.pdf
"79 Deutsche Bank Transition toward a sustainable and climate-neutral economy Non-Financial Report 2023 In-house ecology Targets and measures GRI 3-3, 305-123 The bank has set a number of targets to reduce its environmental footprint, particularly with regard to carbon emissions, and aims for a 46 reduction vs 2019 baseline by 2030 in all Scope 1, 2 and disclosed categories 1 to 14 of Scope 3 emissions.",405,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.5,2,"environmental, emissions",1,Non-Financial-Report-2023.pdf
"The 1.5C scenario has been chosen for target calculation using the Absolute Contraction Approach (ACA). This approach requires companies to reduce their emissions by a fixed percentage every year by a given scenario, regardless of the companys size, sector, or growth rate. This is integral to the 2023 published Net-Zero Banking Alliance Transition Plan, which outlines 2030 goals for decarbonizing operations and managing carbon emissions in the supply chain.",461,ONT_049,Supply_Chain,Environmental,Supply_Chain,ONTOLOGY,0.4,2,"supply, chain",1,Non-Financial-Report-2023.pdf
"When setting its greenhouse gas emission targets to minimize the actual negative environmental impact of its business operations, Deutsche Bank has considered current and future developments that might impact the achievement of the targets, such as hybrid working and a corresponding reduction in office space, continuous improvements on Deutsche Banks building infrastructure and energy standards as well as the accelerating shift toward electric mobility.",457,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.6666666666666666,2,"environmental, energy",1,Non-Financial-Report-2023.pdf
"Overall, Deutsche Bank expects the main decarbonization levers to be energy efficiency, use of renewable energy and fuel switching.",131,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,Non-Financial-Report-2023.pdf
"Deutsche Banks targets of reducing its overall Scope 1, 2 and 3 (categories 1-14) by 46 by 2030 from a 2019 base year include the following:  Reduce total energy consumption by 30 by 2025 compared to 2019 (on target to achieve; revised up from 20)  Source 100 renewable electricity by 2025 (on target to achieve)  Compensate for emissions of own operations (Scope 1 and 2) and business travel (achieved)  Reduce Deutsche Bank car fleet gasoline consumption by 30 by 2025 and carbon zero by 2030 in Germany (on target to achieve) Offsetting residual CO2 emissions GRI 2-4, 3-3, 201-2, 305-12345 One of Deutsche Banks most important environmental commitments is to reduce and compensate CO2e emissions for own operations and business travel.",739,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.6666666666666666,2,"environmental, energy",1,Non-Financial-Report-2023.pdf
"This is achieved by consuming less energy, traveling less, and purchasing more renewable electricity, and then finally by offsetting Deutsche Banks residual Scope 1 and 2 emissions as well as those associated with the Groups business travel.",241,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,Non-Financial-Report-2023.pdf
"Market-based emissions from own operations and business travel (including the effect of buying renewable electricity) amounted to 85,635 metric tons of CO2e in 2023, while emissions from own operations and business travel using location- based reporting (excluding renewables) totaled 177,879 metric tons of CO2e (t CO2e).",322,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,Non-Financial-Report-2023.pdf
"Having reduced energy consumption and travel and purchased renewable electricity for 97 of all electricity consumption, in 2023, Deutsche Bank continued to offset the residual emissions by purchasing and retiring certificates that fulfill the banks quality criteria, such as Verified Emission Reduction (VER) certificates.",322,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,Non-Financial-Report-2023.pdf
"The certificates purchased in 2023 fund investments in a diversified portfolio of projects that promote climate protection and economic development in Africa, Latin America, and Asia.",183,ONT_018,Employee_Development,Environmental,Employee_Development,ONTOLOGY,0.2,1,development,1,Non-Financial-Report-2023.pdf
"All projects are certified by the Gold Standard, a not-for-profit organization established by WWF and other international Non-Governmental Organizations (NGOs) which, according to that organization, aims to ensure that carbon reduction projects follow highest levels of environmental integrity and contribute to sustainable development.",336,ONT_018,Employee_Development,Environmental,Employee_Development,ONTOLOGY,0.4,2,"environmental, development",1,Non-Financial-Report-2023.pdf
"The projects supported by the VER certificates (purchased and retired along with the emissions they offset) are shown in the tables below: CO2 offsetting projects by type and region Twelve months ended as of Dec 31,2023 in t of CO2e Africa Americas Asia Share1 Wind energy 0 15,000 30,000 50  Biomassbiogas 0 0 0  Energy efficiency 0 0 15,000 17  Efficient cookstoves 15,000 0 0 17  Geothermal energy 0 0 0  Hydropower 0 0 0  Sustainable forest managementREDD2 0 0 0  Solar energyphotovoltaics 0 0 15,000 17  Total 15,000 15,000 60,000 Proportion 16.7  16.7  66.7  100  1 Shares are calculated as a proportion of 90,000 tCO2e 2 REDD stands for Reducing Emissions from Deforestation and Forest Degradation 80 Deutsche Bank Transition toward a sustainable and climate-neutral economy Non-Financial Report 2023 In-house ecology Twelve months ended as of Dec 31,2022 in t of CO2e Africa Americas Asia Share1 Wind energy 0 18,000 18,000 41  Biomassbiogas 0 0 0  Energy efficiency 0 0 0  Efficient cookstoves 0 0 0  Geothermal energy 0 0 0  Hydropower 0 18,000 0 21  Sustainable forest managementREDD2 0 0 0  Solar energyphotovoltaics 15,000 0 18,000 38  Total 15,000 36,000 36,000 Proportion 17.0  41.0  41.0  100.0  1 Shares are calculated as a proportion of 87,000 tCO2e 2 REDD stands for Reducing Emissions from Deforestation and Forest Degradation Twelve months ended as of Dec 31,2021 in t of CO2e Africa Americas Asia Share1 Wind energy 0 0 60,000 33  Biomassbiogas 0 0 0  Energy efficiency 0 0 0  Efficient cookstoves 0 0 0  Geothermal energy 0 0 60,000 33  Hydropower 0 0 0  Sustainable forest managementREDD2 25,000 35,000 0 33  Solar energyphotovoltaics 0 0 0  Total 25,000 35,000 120,000 Proportion 14.0  19.0  67.0  100.0  1 Shares are calculated as a proportion of 180,000 tCO2e 2 REDD stands for Reducing Emissions from Deforestation and Forest Degradation GHG emissions from own operations and business travel Twelve months ended as of in t of CO2e (unless stated differently) Variance from previous period (in ) Sep 30, 2023¹ Dec 31, 2022² Dec 31, 2021 Scope 1, direct GHG emissions (17.6) 18,735 22,749 31,122 Natural gas consumption (20.8) 13,115 16,550 22,925 Liquid fossil fuels3 (10.6) 242 270 369 Hydrofluorocarbons (HFC)4 14.7 2,696 2,351 3,360 Ownedleased vehicles (25.0) 2,682 3,578 4,469 Scope 2, indirect GHG emissions (market-based) (8.1) 26,079 28,393 36,331 Market-based emissions from electricity consumption5 (36.6) 3,850 6,076 10,396 District heating, steam and cooling (0.4) 22,229 22,317 25,935 Scope 2, indirect GHG emissions (location-based) (3.6) 118,323 122,773 155,490 Location-based emissions from electricity consumption6 (4.3) 96,094 100,456 129,554 Scope 3, business travel GHG emissions7 67.5 40,822 24,371 6,399 Business travel 74.2 37,831 21,717 5,445 Hotel stays 12.7 2,991 2,655 955 Total Scope 12 (market-based) and business travel GHG emissions8 13.4 85,635 75,513 73,852 Total Scope 12 (location-based) and business travel GHG emissions8 4.7 177,879 169,893 193,011 Carbon credits retired 3.4 90,000 87,000 180,000 GHG emissions (market-based, excluding carbon credits) per sqm9 17.4 0.03059 0.02606 0.02577 GHG emissions (market-based, excluding carbon credits) per FTE9 9.5 0.98735 0.90193 0.86517 GHG emissions (market-based, excluding carbon credits) per Net revenues10 6.8 2.97 2.78 2.91 GHG emissions (location-based, excluding carbon credits) per Net revenues10 (1.3) 6.16 6.24 7.56 1 Data reported for 2023 is from the period October 1, 2022, to September 30, 2023.",3520,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,Non-Financial-Report-2023.pdf
"Average uncertainty is - 10 for all KPIs 2 There are several reasons for changes to prior-year figures: updated power grid factors, updates to historical data (such as billing updates), and methodology changes 3 Emissions from liquid fossil fuels decreased in 2023, owing largely to fewer power outages in India and lower office occupancy 4 HFC emissions increased in 2023 due to volatility associated with topping up refrigerant-dependent equipment 5 Market based electricity uses a zero emission factor for sites where renewable electricity contracts are in place, or Energy Attribute Certificates (Renewable Energy Certificate (REC), Guarantee of Origin (GO)), are purchased to enable the claim that the attributes of renewable electricity apply to the consumption 6 The location-based method reflects the average emissions intensity of grids on which energy consumption occurs, using mostly grid-average emission factor data 7 Business travel includes travel by air, rail, rented vehicles, and taxis as well as hotel stays.",1027,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,Non-Financial-Report-2023.pdf
"The increase in emissions from business travel reflects global travel restrictions being removed and inclusion of hotel stays related data 8 Total emissions are based on actual, estimated, or extrapolated data, including all market-based Scope 1 and 2 emissions as well as Scope 3, category 6 business travel emissions.",319,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,Non-Financial-Report-2023.pdf
"The factors include all GHGs and the gases Global Warming Potential as per the IPCC AR5 assessments 9 The floor area metrics for the current reporting year use an annual average from data for the period October 1, 2022, to September 30, 2023 (2.799 million m2) and the previous year floor area metrics is always adjusted to January to December.",344,ONT_028,Ozone-Depleting_Gases,Environmental,Ozone-Depleting_Gases,ONTOLOGY,0.14285714285714285,1,gases,1,Non-Financial-Report-2023.pdf
"The FTE metrics for the current reporting year use an annual average for the period October 1, 2022, to September 30, 2023 (86,733) and the previous year FTE metrics are always adjusted to January to December 10 Net revenues are the total of interest income and non-interest income. This information is disclosed in both Deutsche Banks Annual Report and Financial Data Supplements release for Quarterly results. All Net revenue metrics use annual Net revenues for the financial year 2023.",488,ONT_045,Financial_Inclusion,Environmental,Financial_Inclusion,ONTOLOGY,0.2,1,financial,1,Non-Financial-Report-2023.pdf
"Net revenues are disclosed in million  81 Deutsche Bank Transition toward a sustainable and climate-neutral economy Non-Financial Report 2023 In-house ecology Key topics in 2023 Energy efficiency and conservation GRI 2-25, 3-3, 302-4 Deutsche Bank takes various actions to continually enhance buildings energy efficiency and to reduce energy consumption, such as using new and more efficiency technology, recommissioning equipment, optimizing building operations and expanding efforts to purchase renewable electricity.",519,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,Non-Financial-Report-2023.pdf
"Through this, the bank addresses the main decarbonization levers of energy efficiency and use of renewable energy. As part of Deutsche Banks standard operating procedure, the bank has Engineering Standards documentation in place that describes energy efficiency programs and how energy costs and consumption are managed. Deutsche Bank has also developed building management systems to maximize energy efficiency amid low occupancy.",431,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,Non-Financial-Report-2023.pdf
Engineering teams monitor the building performance against benchmarks and identify potential for energy savings measures. The EcoPMO conducts an annual in-depth assessment of the contribution of energy-conservation initiatives towards Deutsche Banks energy reduction targets. It also shares knowledge and best practices between regions. This has helped Deutsche Bank to reduce its energy consumption by a total of 56 GWh or 10.5 year-on-year overall.,450,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,Non-Financial-Report-2023.pdf
"About 67 initiatives contributed to this improvement. The reductions in Deutsche Banks consumption include several types of energy  electricity, district cooling, district heat, and natural gas. Additionally, the acceleration of the banks space reduction program as well as lower office utilization due to hybrid working also contribute to this reduction.",355,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,Non-Financial-Report-2023.pdf
"Energy and renewable electricity GRI 2-425, 302-134 The Engineering Standards also prescribe the purchase strategy of renewable electricity globally. By purchasing renewable electricity in 32 countries, altogether, 97 of Deutsche Banks electricity worldwide was from renewable sources (2022: 95).",296,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,Non-Financial-Report-2023.pdf
"Deutsche Banks certified zero-carbon electricity contracts include Green-e Renewable Energy Certificates (REC) in the United States and Canada, Renewable Energy Guarantees of Origin for selected offices in the United Kingdom, Guarantees of Origin in Germany and 5 other European countries, International Renewable Energy Certificates (I-REC) in Brazil, China, Hong Kong, India, Mexico, and Philippines, and energy attribute certificates in 11 other countries.",459,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,Non-Financial-Report-2023.pdf
"Energy consumption Twelve months ended as of in GWh (unless stated differently) Variance from previous period (in ) Sep 30, 2023¹ Dec 31, 2022² Dec 31, 2021 Total energy consumption in GJ3 (10.5) 1,728,243 1,931,103 2,397,381 Total energy consumption3 (10.5) 480 536 666 Electricity consumption (10.6) 272 304 374 Energy from primary fuel sources (oil, gas, etc.)",363,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,Non-Financial-Report-2023.pdf
"(21.3) 84 107 145 District heating, steam and cooling4 (1.1) 124 125 147 Electricity from renewables3 (9.6) 264 293 354 Space-normalized energy consumption in kWh per sqm5 (7.3) 172 185 235 Normalized energy consumption in kWh per FTE6 (13.6) 5,535 6,407 7,904 1 Data reported for 2023 is from the period October 1, 2022, to September 30, 2023. The previous year is always adjusted to January to December.",405,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,Non-Financial-Report-2023.pdf
"An average uncertainty is - 10 for all KPIs 2 There are several reasons for changes to prior-year figures: updated power grid factors, updates to historical data (such as billing updates), and methodology changes 3 Total energy consumption encompasses all sources used in Scope 1 and 2: natural gas, liquid fossil fuels (mobile and stationary), renewable and grid electricity, district heating, cooling, and steam. Standard joule to kWh conversion factors were used.",466,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,Non-Financial-Report-2023.pdf
The only renewable energy source used is electricity and equals 264 GWh.,72,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.3333333333333333,1,energy,1,Non-Financial-Report-2023.pdf
"There was no sale of electricity, heating, cooling, or steam 4 Calculated electricity and heating intensities are used to estimate electricity and heating demand where data are unavailable 5 The floor area metrics for the current reporting year use an annual average derived from data for the period October 1, 2022, to September 30, 2023 (2.799 million m2) and the previous year floor area metrics is always adjusted to January to December 6 The FTE metrics for the current reporting year use an annual average from the period October 1, 2022, to September 30, 2023 (86,733) and the previous year FTE metrics are always adjusted to January to December 82 Deutsche Bank Transition toward a sustainable and climate-neutral economy Non-Financial Report 2023 In-house ecology Greenhouse gas emissions GRI 2-4, 305-1235 An environmentally extended economic input output (EEIO) model has been used to estimate the emissions in Scope 3 categories 1, 2 and 4 based on the amount spent in each economic sector, and this cover 83 of emissions reported in the table below.",1062,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.5,2,"environmental, emissions",1,Non-Financial-Report-2023.pdf
"Emissions in the banks value chain (all Scope 3 excluding investments) amounted to around 1,286,521 metric tons of CO2e in 2023, an increase of 3.8 compared to 2022. Employee commuting, which also includes emissions of employees working from home, increased over the last year, which is in response to an increased number of employees as well as a more frequent return to the offices.",384,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,Non-Financial-Report-2023.pdf
"GHG emissions Twelve months ended as of in t of CO2e (unless stated differently) Variance from previous period (in ) Sep 30, 2023¹ Dec 31, 2022² Dec 31, 2021² Total GHG emissions (market-based)3,4 3.1 1,331,335 1,290,722 1,452,880 Scope 1, direct GHG emissions (17.6) 18,735 22,749 31,122 Scope 2, indirect GHG emissions (8.1) 26,079 28,393 36,331 Scope 3, other indirect GHG emissions4 3.8 1,286,521 1,239,581 1,385,426 Category 1  purchased goods and services5 4.3 1,008,603 967,143 1,098,339 Category 2  capital goods5 (19.4) 29,443 36,551 17,047 Category 3  upstream fuel and energy related activities (18.6) 40,279 49,489 53,314 Category 4  upstream transportation and distribution5 (1.8) 33,044 33,661 27,371 Category 5  waste generated in operations 5.3 604 574 303 Category 6  business travel6 67.5 40,822 24,371 6,399 Category 7  employee commutingworking from home 5.6 88,826 84,129 136,736 Category 8  upstream leased assets NA NA NA NA Category 9  downstream transportation and distribution7 (2.5) 30,788 31,593 32,630 Category 10  processing of sold products NA NA NA NA Category 11  use of sold products8 1.7 548 538 544 Category 12  end-of-life treatment of sold products8,9 (27.5) 25 34 34 Category 13  downstream leased assets10 17.8 13,539 11,497 12,710 Category 14  franchises NA NA NA NA Category 15  investments11 NA See explanations in Climate and other environmental risks chapter See explanations in Climate and other environmental risks chapter See explanations in Climate and other environmental risks chapter 1 Data reported for 2023 is from the period October 1, 2022, to September 30, 2023.",1619,ONT_003,Energy,Environmental,Energy,ONTOLOGY,0.6666666666666666,2,"environmental, energy",1,Non-Financial-Report-2023.pdf
"The previous year is always adjusted to January to December. Average uncertainty is - 20 for all KPIs 2 There are several reasons for changes to prior-year figures: updated power grid factors, updates to historical data (such as billing updates), and methodology changes 3 Total emissions are based on actual, estimated, or extrapolated data, including all market-based Scope 1 and 2 emissions and relevant categories 1 to 14 of Scope 3 emissions.",447,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,Non-Financial-Report-2023.pdf
"The factors include all GHGs and the gases Global Warming Potential pursuant to IPCC AR5 assessments 4 The Greenhouse Gas Protocol Corporate Accounting and Reporting Standard was used to calculate Scope 1, 2 and 3 emissions. Categories 1, 2 and 4 where CEDA emission factors are used include adjustments for changes in inflation.",329,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,Non-Financial-Report-2023.pdf
All reported years now use CEDA emission factors for Germany instead of United States used in previous reporting years 5 The reason for changes to prior-year figures is the use of updated CEDA emission factors used for calculation 6 Emissions data for Category 6  business travel also includes emissions from hotel stays.,321,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,Non-Financial-Report-2023.pdf
"Changes to prior year figures result from including emissions data of hotel stays 7 Ad-hoc branch visits not included 8 Categories 11 and 12 rely on calculating emissions from the number of customers, and these data are based on customer numbers in Germany only 9 Previous year figures have changed due to an error in the use of conversion factors 10 Downstream leased assets of Postbank are not included in this data 11 Category 15  investments emissions are disclosed in the Climate and other environmental risks chapter since further explanations to the emission development is provided there 83 Deutsche Bank Transition toward a sustainable and climate-neutral economy Non-Financial Report 2023 In-house ecology Business travel Deutsche Banks travel policies and approval processes are designed to limit business travel (particularly by air) to reduce emissions as well as costs.",883,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.5,2,"environmental, emissions",1,Non-Financial-Report-2023.pdf
"Road travel decreased by 20, however all other modes notably increased. With more employees returning to the office and a general acceptance of in-person engagements, air travel increased by 37 year-on-year in 2023. The year-on-year increases in various modes of travel ranged from 24.5 to 55.7 in 2023 (2022: 72.9 to 311.2). The average number of FTEs increased by 4 in 2023 (2022: -1) contributing to a proportional increase in travel.",437,ONT_018,Employee_Development,Environmental,Employee_Development,ONTOLOGY,0.2,1,employee,1,Non-Financial-Report-2023.pdf
"In 2023, Deutsche Bank continued to install charging points in its parking facilities to encourage employees to switch to eMobility.",132,ONT_018,Employee_Development,Environmental,Employee_Development,ONTOLOGY,0.2,1,employee,1,Non-Financial-Report-2023.pdf
The previous year is always adjusted to January to December. Average uncertainty is - 15 for all KPIs. Air Travel uses GHG Protocol emissions factors.,150,ONT_015,GHG_Emissions,Environmental,GHG_Emissions,ONTOLOGY,0.25,1,emissions,1,Non-Financial-Report-2023.pdf
"Paper consumption, waste and water GRI 2-25, 3-3 301-12, 303-135, 306-12345 Deutsche Bank strives to reduce the amount of paper consumed and the waste produced. The bank also tries to conserve water where possible, although incremental saves have become increasingly difficult due to the success of earlier efforts. Paper consumption The production of paper consumes valuable resources. The bank therefore works continuously to use less paper, in part by introducing new technology.",482,ONT_005,Waste,Environmental,Waste,ONTOLOGY,0.3333333333333333,1,waste,1,Non-Financial-Report-2023.pdf
"Copyprint paper consumed increased 2 mainly due to the return to office and the rise in in-person engagement in many countries 4 The FTE metrics for the current reporting year use an annual average from the period October 1, 2022, to September 30, 2023 (86,733) and the previous year FTE metrics are always adjusted to January to December 84 Deutsche Bank Transition toward a sustainable and climate-neutral economy Non-Financial Report 2023 In-house ecology Waste As part of the banks waste reduction strategy all single-use plastic cups, utensils, straws, and sachets have been removed from catering facilities, vending machines, and kitchens with cleaning facilities in most offices across Germany and the United Kingdom and replaced them with reusable alternatives, such as reusable cutlery and crockery.",808,ONT_005,Waste,Environmental,Waste,ONTOLOGY,0.3333333333333333,1,waste,1,Non-Financial-Report-2023.pdf
"Posters, e-mail banners, and the Global Real Estate intranet have promoted the initiative and educated staff on current challenges, such as the difficulty of recycling plastic due to poor segregation and the contamination of waste streams. In 2021 Deutsche Bank introduced a waste strategy that aims to emphasize the themes re-think, reduce, reuse, recycle as much waste as possible.",383,ONT_005,Waste,Environmental,Waste,ONTOLOGY,0.3333333333333333,1,waste,1,Non-Financial-Report-2023.pdf
"In alignment with the banks waste strategy, overall improvements have been achieved in our waste management processes.",118,ONT_005,Waste,Environmental,Waste,ONTOLOGY,0.3333333333333333,1,waste,1,Non-Financial-Report-2023.pdf
"Waste Twelve months ended as of in t (unless stated differently) Variance from previous period (in ) Sep 30, 20231 Dec 31, 20222 Dec 31, 2021 Waste produced3 (23.7) 8,331 10,917 11,434 Waste recycled (15.5) 4,417 5,230 7,448 Waste recycled in  10.7 53.0 47.9 65.1 Waste composted4 10.3 195 177 275 Diversion rate in  11.8 55.4 49.5 67.6 Waste with energy recovery (12.8) 1,956 2,243 2,490 Waste incinerated (without energy recovery) (29.2) 469 662 536 Waste landfilled 12.7 978 868 105 Other disposal methods (27.0) 131 180 14.75 Other recovery methods 172.2 114 42 8.1 Anaerobic digestion (9.0) 70 77 17.42 Prepared for reuse (100.0) 0 1,440 538.29 Waste diverted from disposal (31.1) 4,797 6,965 8,287 Waste directed to disposal (10.6) 3,534 3,952 3,146 Hazardous waste5 (43.7) 65 115 474 Nonhazardous waste (23.5) 8,266 10,802 10,960 1 Data reported for 2023 are from the period October 1, 2022, to September 30, 2023.",921,ONT_004,Hazardous_Waste,Environmental,Hazardous_Waste,ONTOLOGY,0.4,2,"waste, hazardous",1,Non-Financial-Report-2023.pdf
"The previous year is always adjusted to January to December. Average uncertainty is - 10 for all KPIs 2 The reasons for changes to prior-year figures include updates to historical data (such as billing updates) and methodology changes 3 Waste data, including the disposal method and hazardousnon-hazardous split, has been determined by information provided by waste contractors. Waste data is extrapolated based on FTEs from 39 countries, covering 36.6 of FTEs.",461,ONT_004,Hazardous_Waste,Environmental,Hazardous_Waste,ONTOLOGY,0.4,2,"waste, hazardous",1,Non-Financial-Report-2023.pdf
"Waste data does not include project waste, such as from refurbishments 4 In 2023, there was a 10.3 increase in composted waste reflecting increased canteen use 5 The decrease in hazardous waste was the result of less IT waste (which is classified as hazardous) Water Water is an increasingly scarce resource in many countries worldwide, and Deutsche Bank takes a variety of steps to conserve water.",398,ONT_004,Hazardous_Waste,Environmental,Hazardous_Waste,ONTOLOGY,0.4,2,"waste, hazardous",1,Non-Financial-Report-2023.pdf
"For newly opened office sites, Deutsche Bank installed sensors to detect leaks and automatically cut off the water flow to prevent water leakages. Additionally, when floors are not occupied, water flow is stopped which prevents waste, such as when a tap is accidentally left running. Low-flow aeration faucets and water-efficient products are installed whenever new services are required or facilities are refurbished.",418,ONT_005,Waste,Environmental,Waste,ONTOLOGY,0.3333333333333333,1,waste,1,Non-Financial-Report-2023.pdf
"However, it is increasingly difficult to achieve further significant reductions owing to the success of earlier efforts. As in previous years, Deutsche Banks water came exclusively from the municipal water supply or other public or private water utilities. Water is not recycled or reused.",289,ONT_011,Water,Environmental,Water,ONTOLOGY,0.3333333333333333,1,water,1,Non-Financial-Report-2023.pdf
"Water Twelve months ended as of in m³ (unless stated differently) Variance from previous period (in ) Sep 30, 2023¹ Dec 31, 2022² Dec 31, 2021 Total water consumed (potable)3 2.6 791,600 771,285 889,176 Normalized water consumption in cbm per FTE4 (0.9) 9.1 9.2 10.6 Space-normalized water consumption in cbm per sqm5 6.3 0.28 0.27 0.31 1 Data reported for 2023 is from the period October 1, 2022, to September 30, 2023. The previous year is always adjusted to January to December.",481,ONT_011,Water,Environmental,Water,ONTOLOGY,0.3333333333333333,1,water,1,Non-Financial-Report-2023.pdf
Average uncertainty is - 5 for all KPIs 2 The reasons for changes to prior-year figures include updates to historical data (such as billing updates) and methodology changes 3 Actual water consumption data is based on meter readings and invoices.,245,ONT_011,Water,Environmental,Water,ONTOLOGY,0.3333333333333333,1,water,1,Non-Financial-Report-2023.pdf
"Water figures are extrapolated for each building based on occupied area and refer to potable (municipal) water only 4 The FTE metrics for the current reporting year use an annual average from the period October 1, 2022, to September 30, 2023 (86,733) and the previous year FTE metrics are always adjusted to January to December 5 The floor area metrics for the current reporting year use an annual average derived from data for the period October 1, 2022, to September 30, 2023 (2.799 million m²) and the previous year floor area metrics is always adjusted to January to December Governance and operations 87 Corporate governance 99 Stakeholder engagement and thought leadership 103 Culture, integrity and conduct 107 Public policy and regulation 111 Anti-financial crime 116 Tax 118 Data protection 121 Product responsibility 124 Client satisfaction Deutsche Bank Non-Financial Report 2023 Governance and operations at a glance The Code of Conduct sets out standards of behavior and conduct to which the bank and all its employees are expected to adhere To ensure that sustainability is a priority throughout the bank, the remuneration of the Management Board has been linked to the sustainability strategy and ESG objectives Partnership Integrity Discipline Sustainable Performance Innovation Client Centricity Deutsche Banks Values Facts and figures 2023 Anti-financial crime Significant increase in headcount to protect the bank and society from financial crime Public policy No permission of direct or indirect contribution to political parties Tax The bank has a clear framework setting out roles and responsibilities to ensure compliance with the tax obligations Product responsiblity Tailored controls and governance in place across businesses to responsibly design and offer products and services to clients Data protection Continually strengthening governance and controls in line with regulatory developments to protect personal data of clients and employees employees dedicated to the fight against financial crime as part of a stand-alone, second line of defense unit of respondents to our 2023 People Survey felt able to express their views freely in their working environment culture, integrity and conduct initiatives across divisions and infrastructure functions 84 of the new managers completed speak-up training 100 81 2,400 86 87 Deutsche Bank Governance and operations Non-Financial Report 2023 Corporate governance Corporate governance  Governance structure with clear responsibilities  Non-financial criteria taken into account for the Management Boards variable compensation GRI 2-9101112131517181920, 405-1 Deutsche Bank AG is incorporated as a German stock corporation (Aktiengesellschaft (AG)) with three separate corporate bodies  Supervisory Board, Management Board, and General Meeting  as stipulated by the German Stock Corporation Act (Aktiengesetz).",2882,ONT_018,Employee_Development,Environmental,Employee_Development,ONTOLOGY,0.4,2,"employee, development",1,Non-Financial-Report-2023.pdf
